"Date of Download: 2024-05-09_18:25:51"
"Search Parameters: Data Level:all  Trait List:  Trial List:11752,11828  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004020","SM6572A-5","","plot","6783864","202331BCEPR_cere_rep1_SM6572A-5_82","1","1","82","6","9","test","","","","29.2176712328767","","115.575396825397","58.25","5","3","1","47","","10","3","","","6","1","","1","","4108","312","","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004024","SM6572A-9","","plot","6784093","202331BCEPR_cere_rep1_SM6572A-9_98","1","1","98","7","8","test","","","","26.1807492870106","","12.5","6.3","5","1","1","8","","10","2","","","3","2","","3","","4100","243","0","10","","","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004027","SM6573A-3","","plot","6783966","202331BCEPR_cere_rep1_SM6573A-3_10","1","1","10","1","10","test","","","","36.043094629156","140","43.0555555555556","21.7","5","1","1","20","","10","2","","","3","2","","1","","4400","490","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004035","SM6577A-1","","plot","6783986","202331BCEPR_cere_rep1_SM6577A-1_37","1","1","37","3","7","test","","","","26.1998338870432","","9.32539682539682","4.7","5","1","3","6","","10","3","","","2","2","","3","","3200","190","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004037","SM6577A-3","","plot","6783928","202331BCEPR_cere_rep1_SM6577A-3_61","1","1","61","5","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004042","SM6578A-1","","plot","6783831","202331BCEPR_cere_rep1_SM6578A-1_107","1","1","107","8","14","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004049","SM6580A-2","","plot","6783939","202331BCEPR_cere_rep1_SM6580A-2_52","1","1","52","4","9","test","","","","30.2270905492331","450","13.0952380952381","6.6","5","2","1","9","","10","3","","","2","2","","3","","4400","358","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004059","SM6583A-2","","plot","6783838","202331BCEPR_cere_rep1_SM6583A-2_84","1","1","84","6","7","test","","","","34.5039995252789","400","39.5833333333333","19.95","5","1","1","23","","10","2","","","3","3","","2","","4700","487","0","4","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004060","SM6583A-3","","plot","6783849","202331BCEPR_cere_rep1_SM6583A-3_38","1","1","38","3","8","test","","","","","160","","","5","3","3","","","10","2","","","","","","","","","","","5","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5004063","SM6583A-6","","plot","6783915","202331BCEPR_cere_rep1_SM6583A-6_100","1","1","100","7","10","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","6783908","202331BCEPR_cere_rep1_SMB2446-2_91","1","1","91","7","1","check","","","","38.7246625129802","","12.8968253968254","6.5","4","1","1","8","","10","1","","","5","3","","2","","4400","548","0","10","","","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","147207","TAI8","Tai8","plot","6783914","202331BCEPR_cere_rep1_TAI8_105","1","1","105","7","15","check","","","","37.44","165","47.1230158730159","23.75","5","2","1","23","","10","2","","","5","1","","2","","4650","550","0","10","","","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","139257","CG1141-1","","plot","6783887","202331BCEPR_cere_rep2_CG1141-1_268","2","2","268","18","3","check","","","","","138","","","3","1","3","","","10","2","","","","","","","","","","","10","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","139268","CM4919-1","","plot","6783905","202331BCEPR_cere_rep2_CM4919-1_177","2","2","177","12","4","check","","","","37.0774212368728","155","64.5833333333333","32.55","5","1","2","31","","10","2","","","6","3","","1","","4850","565","0","10","","","1","4"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","139299","COL2215","","plot","6783897","202331BCEPR_cere_rep2_COL2215_176","2","2","176","12","5","check","","","","38.7131701631701","198","37.8968253968254","19.1","5","2","3","26","","10","3","","","6","3","","2","","4900","610","0","10","","","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","3748257","GM12421A-2","","plot","6783848","202331BCEPR_cere_rep2_GM12421A-2_210","2","2","210","14","1","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003583","GM13914A-2","","plot","6784047","202331BCEPR_cere_rep2_GM13914A-2_149","2","2","149","10","2","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003585","GM13914A-4","","plot","6784079","202331BCEPR_cere_rep2_GM13914A-4_167","2","2","167","12","14","test","","","","26.8707779886148","125","4.66269841269841","2.35","4","1","3","4","","10","4","","","2","3","","3","","2250","142","0","3","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003586","GM13914A-5","","plot","6783970","202331BCEPR_cere_rep2_GM13914A-5_265","2","2","265","18","6","test","","","","","140","","","4","2","1","","","10","3","","","","","","","","","","","3","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003595","GM13915A-5","","plot","6783880","202331BCEPR_cere_rep2_GM13915A-5_171","2","2","171","12","10","test","","","","26.7834051724138","105","32.4404761904762","16.35","5","2","2","9","","10","3","","","2","3","","1","","4950","310","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003602","GM13919A-1","","plot","6783855","202331BCEPR_cere_rep2_GM13919A-1_164","2","2","164","11","14","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003604","GM13919A-3","","plot","6783860","202331BCEPR_cere_rep2_GM13919A-3_207","2","2","207","14","4","test","","","","29.2944881889764","145","1.98412698412698","1","4","1","3","3","","10","2","","","1","3","","3","","1100","84","0","3","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003606","GM13919A-5","","plot","6784009","202331BCEPR_cere_rep2_GM13919A-5_183","2","2","183","13","3","test","","","","32.7469719533383","120","25.1984126984127","12.7","5","1","2","14","","10","2","","","3","3","","2","","4450","421","0","4","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003613","GM14007A-1","","plot","6783935","202331BCEPR_cere_rep2_GM14007A-1_148","2","2","148","10","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003615","GM14007A-3","","plot","6783983","202331BCEPR_cere_rep2_GM14007A-3_256","2","2","256","18","15","test","","","","28.5482142857143","125","14.0873015873016","7.1","5","2","","7","","10","2","","","1","2","","3","","4950","358","0","2","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003616","GM14007A-4","","plot","6784019","202331BCEPR_cere_rep2_GM14007A-4_261","2","2","261","18","10","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003617","GM14007A-5","","plot","6784074","202331BCEPR_cere_rep2_GM14007A-5_221","2","2","221","15","11","test","","","","26.6535532994924","390","13.2936507936508","6.7","3","1","2","9","","10","4","","","1","3","","3","","4200","260","0","1","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003637","GM14012A-6","","plot","6783993","202331BCEPR_cere_rep2_GM14012A-6_195","2","2","195","13","15","test","","","","34.3544585987261","115","25.4960317460317","12.85","4","3","3","18","","10","4","","","4","3","","3","","4550","468","0","5","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003649","GM14017A-1","","plot","6784021","202331BCEPR_cere_rep2_GM14017A-1_243","2","2","243","17","3","test","","","","31.779035339064","220","40.4761904761905","20.4","5","1","1","35","","10","2","","","4","2","","1","","4600","412","0","6","","","4","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003654","GM14017A-6","","plot","6784058","202331BCEPR_cere_rep2_GM14017A-6_251","2","2","251","17","11","test","","","","29.5006617982656","195","17.0634920634921","8.6","5","1","1","8","","10","1","","","1","3","","2","","4750","368","0","2","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003655","GM14017A-7","","plot","6784043","202331BCEPR_cere_rep2_GM14017A-7_255","2","2","255","17","15","test","","","","","140","","","3","3","2","","","10","4","","","","","","","","","","","2","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5084269","GM14019B-6","","plot","6783883","202331BCEPR_cere_rep2_GM14019B-6_213","2","2","213","15","3","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003676","GM14028A-1","","plot","6783947","202331BCEPR_cere_rep2_GM14028A-1_200","2","2","200","14","11","test","","","","26.3896112910689","130","39.2857142857143","19.8","4","1","2","16","","10","2","","","1","3","","1","","4600","278","0","1","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003677","GM14030A-1","","plot","6783835","202331BCEPR_cere_rep2_GM14030A-1_219","2","2","219","15","9","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003678","GM14030A-2","","plot","6783829","202331BCEPR_cere_rep2_GM14030A-2_184","2","2","184","13","4","test","","","","26.9171836367723","180","18.6507936507936","9.4","5","1","3","23","","10","2","","","5","2","","2","","4750","301","0","10","","","1","8"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5084274","GM14043A-12","","plot","6783955","202331BCEPR_cere_rep2_GM14043A-12_193","2","2","193","13","13","test","","","","34.0315913688469","240","31.9444444444444","16.1","5","2","3","25","","10","3","","","5","3","","2","","4950","501","0","8","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003699","GM14043A-8","","plot","6783957","202331BCEPR_cere_rep2_GM14043A-8_174","2","2","174","12","7","test","","","","","170","","","5","1","2","","","10","2","","","1","3","","4","","","","","4","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003703","GM14043B-3","","plot","6784002","202331BCEPR_cere_rep2_GM14043B-3_160","2","2","160","11","10","test","","","","30.122967032967","200","28.6706349206349","14.45","5","1","2","20","","10","2","","","4","3","","2","","4950","400","0","7","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003715","GM14095A-2","","plot","6784011","202331BCEPR_cere_rep2_GM14095A-2_263","2","2","263","18","8","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003716","GM14095A-3","","plot","6783893","202331BCEPR_cere_rep2_GM14095A-3_158","2","2","158","11","8","test","","","","28.5058897243108","100","9.92063492063492","5","5","2","2","10","","10","3","","","1","3","","3","","4300","310","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003717","GM14097A-1","","plot","6783834","202331BCEPR_cere_rep2_GM14097A-1_198","2","2","198","14","13","test","","","","","120","","","5","2","1","","","10","2","","","","","","","","","","","1","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003726","GM14099A-11","","plot","6784038","202331BCEPR_cere_rep2_GM14099A-11_153","2","2","153","11","3","test","","","","31.779035339064","190","37.3015873015873","18.8","5","1","3","17","","10","2","","","3","3","","2","","4600","412","0","3","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003727","GM14099A-12","","plot","6783953","202331BCEPR_cere_rep2_GM14099A-12_154","2","2","154","11","4","test","","","","36.8054794520548","","56.7460317460317","28.6","4","1","3","30","","10","2","","","4","3","","1","","3300","380","0","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003724","GM14099A-1","","plot","6783882","202331BCEPR_cere_rep2_GM14099A-1_222","2","2","222","15","12","test","","","","26.9236483416629","200","54.7619047619048","27.6","4","2","3","32","","10","4","","","5","1","","1","","4700","298","0","10","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003738","GM14101A-10","","plot","6783975","202331BCEPR_cere_rep2_GM14101A-10_180","2","2","180","12","1","test","","","","20.2892951078379","155","9.72222222222222","4.9","4","2","2","10","","10","2","","","2","2","","5","","3900","98","0","4","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003739","GM14101A-11","","plot","6783936","202331BCEPR_cere_rep2_GM14101A-11_262","2","2","262","18","9","test","","","","30.5642365097589","","48.2142857142857","24.3","5","1","2","30","","10","1","","","5","3","","2","","4750","395","0","10","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003741","GM14101A-3","","plot","6783967","202331BCEPR_cere_rep2_GM14101A-3_214","2","2","214","15","4","test","","","","","200","","","5","1","1","","","10","2","","","","","","","","","","","2","","","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003742","GM14101A-4","","plot","6783920","202331BCEPR_cere_rep2_GM14101A-4_138","2","2","138","10","13","test","","","","28.2569777979157","370","22.6190476190476","11.4","5","1","2","11","","10","2","","","2","3","","2","","4750","336","0","3","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003744","GM14101A-6","","plot","6783962","202331BCEPR_cere_rep2_GM14101A-6_236","2","2","236","16","5","test","","","","","","","","","","","","","10","","","","","","","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003745","GM14101A-7","","plot","6783980","202331BCEPR_cere_rep2_GM14101A-7_147","2","2","147","10","4","test","","","","29.2014925373134","","3.37301587301587","1.7","3","1","2","3","","10","2","","","2","3","","4","","1450","110","0","3","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003749","GM14102A-10","","plot","6783873","202331BCEPR_cere_rep2_GM14102A-10_194","2","2","194","13","14","test","","","","34.4413773281214","190","54.7619047619048","27.6","4","2","2","35","","10","3","","","6","3","","1","","4850","501","0","10","","","2","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003750","GM14102A-11","","plot","6783912","202331BCEPR_cere_rep2_GM14102A-11_224","2","2","224","15","14","test","","","","37.0547435588731","190","54.7619047619048","27.6","5","1","1","25","","10","2","","","3","3","","1","","4700","547","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003751","GM14102A-12","","plot","6784030","202331BCEPR_cere_rep2_GM14102A-12_225","2","2","225","15","15","test","","","","35.3296602170835","160","32.7380952380952","16.5","5","1","2","20","","10","1","","","6","3","","3","","4750","512","0","10","","","1","6"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003748","GM14102A-1","","plot","6783872","202331BCEPR_cere_rep2_GM14102A-1_252","2","2","252","17","12","test","","","","34.808687815429","370","44.6428571428571","22.5","5","1","2","25","","10","2","","","4","3","","1","","4650","489","0","5","","","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11828","202331BCEPR_cere","202331BCEPR_cere","RCBD","2.4","3.5","","no","no","2023-June-08","2024-April-13","64","Cerete. Cordoba, Colombia","5003755","GM14102A-5","","plot","6784063","202331BCEPR_cere_rep2_GM14102A-5_240","2","2","240","16","1","test","","","","28.2728665484933","200","40.6746031746032","20.5","4","1","2","20","","10","2","","","5","3","","2","","4250","301","0","6","","","2","5"," (Operator: lizbethpino, Time: )"
